season,week,celebrity_name,partner,age,industry,total_judge_score,num_judges,is_eliminated,placement,result_description
13,6,Metta World Peace (Ron),Peta Murgatroyd,31,Athlete,0.0,3,0,12,Eliminated Week 1
13,6,Chynna Phillips,Tony Dovolani,43,Singer/Rapper,0.0,3,0,9,Eliminated Week 4
13,6,Kristin Cavallari,Mark Ballas,24,TV Personality,0.0,3,0,10,Eliminated Week 3
13,6,Carson Kressley,Anna Trebunskaya,41,TV Personality,0.0,3,0,8,Eliminated Week 5
13,7,Ricki Lake,Derek Hough,42,Actor/Actress,26.5,3,0,3,3rd Place
13,7,Rob Kardashian,Cheryl Burke,24,TV Personality,25.5,3,0,2,2nd Place
13,7,Hope Solo,Maksim Chmerkoskiy,30,Athlete,25.0,3,0,4,Eliminated Week 9
13,7,J.R. Martinez,Karina Smirnoff,28,Actor/Actress,24.0,3,0,1,1st Place
13,7,David Arquette,Kym Johnson,40,Actor/Actress,23.5,3,1,6,Eliminated Week 7
13,7,Nancy Grace,Tristan MacManus,51,TV Personality,22.0,3,0,5,Eliminated Week 8
13,7,Elisabetta Canalis,Valentin Chmerkovskiy,33,Actor/Actress,0.0,3,0,11,Eliminated Week 2
13,7,Metta World Peace (Ron),Peta Murgatroyd,31,Athlete,0.0,3,0,12,Eliminated Week 1
13,7,Chynna Phillips,Tony Dovolani,43,Singer/Rapper,0.0,3,0,9,Eliminated Week 4
13,7,Kristin Cavallari,Mark Ballas,24,TV Personality,0.0,3,0,10,Eliminated Week 3
13,7,Carson Kressley,Anna Trebunskaya,41,TV Personality,0.0,3,0,8,Eliminated Week 5
13,7,Chaz Bono,Lacey Schwimmer,42,TV Personality,0.0,3,0,7,Eliminated Week 6
13,8,J.R. Martinez,Karina Smirnoff,28,Actor/Actress,30.0,3,0,1,1st Place
13,8,Ricki Lake,Derek Hough,42,Actor/Actress,26.0,3,0,3,3rd Place
13,8,Hope Solo,Maksim Chmerkoskiy,30,Athlete,26.0,3,0,4,Eliminated Week 9
13,8,Rob Kardashian,Cheryl Burke,24,TV Personality,25.5,3,0,2,2nd Place
13,8,Nancy Grace,Tristan MacManus,51,TV Personality,22.0,3,1,5,Eliminated Week 8
13,8,Elisabetta Canalis,Valentin Chmerkovskiy,33,Actor/Actress,0.0,3,0,11,Eliminated Week 2
13,8,David Arquette,Kym Johnson,40,Actor/Actress,0.0,3,0,6,Eliminated Week 7
13,8,Metta World Peace (Ron),Peta Murgatroyd,31,Athlete,0.0,3,0,12,Eliminated Week 1
13,8,Chynna Phillips,Tony Dovolani,43,Singer/Rapper,0.0,3,0,9,Eliminated Week 4
13,8,Kristin Cavallari,Mark Ballas,24,TV Personality,0.0,3,0,10,Eliminated Week 3
13,8,Carson Kressley,Anna Trebunskaya,41,TV Personality,0.0,3,0,8,Eliminated Week 5
13,8,Chaz Bono,Lacey Schwimmer,42,TV Personality,0.0,3,0,7,Eliminated Week 6
13,9,Ricki Lake,Derek Hough,42,Actor/Actress,33.4999,3,0,3,3rd Place
13,9,Rob Kardashian,Cheryl Burke,24,TV Personality,32.4998,3,0,2,2nd Place
13,9,J.R. Martinez,Karina Smirnoff,28,Actor/Actress,28.0,3,0,1,1st Place
13,9,Hope Solo,Maksim Chmerkoskiy,30,Athlete,24.4998,3,1,4,Eliminated Week 9
13,9,Elisabetta Canalis,Valentin Chmerkovskiy,33,Actor/Actress,0.0,3,0,11,Eliminated Week 2
13,9,David Arquette,Kym Johnson,40,Actor/Actress,0.0,3,0,6,Eliminated Week 7
13,9,Metta World Peace (Ron),Peta Murgatroyd,31,Athlete,0.0,3,0,12,Eliminated Week 1
13,9,Chynna Phillips,Tony Dovolani,43,Singer/Rapper,0.0,3,0,9,Eliminated Week 4
13,9,Kristin Cavallari,Mark Ballas,24,TV Personality,0.0,3,0,10,Eliminated Week 3
13,9,Carson Kressley,Anna Trebunskaya,41,TV Personality,0.0,3,0,8,Eliminated Week 5
13,9,Chaz Bono,Lacey Schwimmer,42,TV Personality,0.0,3,0,7,Eliminated Week 6
13,9,Nancy Grace,Tristan MacManus,51,TV Personality,0.0,3,0,5,Eliminated Week 8
13,10,Rob Kardashian,Cheryl Burke,24,TV Personality,28.333199999999998,3,0,2,2nd Place
13,10,J.R. Martinez,Karina Smirnoff,28,Actor/Actress,28.1665,3,0,1,1st Place
13,10,Ricki Lake,Derek Hough,42,Actor/Actress,27.999899999999997,3,0,3,3rd Place
13,10,Elisabetta Canalis,Valentin Chmerkovskiy,33,Actor/Actress,0.0,3,0,11,Eliminated Week 2
13,10,David Arquette,Kym Johnson,40,Actor/Actress,0.0,3,0,6,Eliminated Week 7
13,10,Metta World Peace (Ron),Peta Murgatroyd,31,Athlete,0.0,3,0,12,Eliminated Week 1
13,10,Hope Solo,Maksim Chmerkoskiy,30,Athlete,0.0,3,0,4,Eliminated Week 9
13,10,Chynna Phillips,Tony Dovolani,43,Singer/Rapper,0.0,3,0,9,Eliminated Week 4
13,10,Kristin Cavallari,Mark Ballas,24,TV Personality,0.0,3,0,10,Eliminated Week 3
13,10,Carson Kressley,Anna Trebunskaya,41,TV Personality,0.0,3,0,8,Eliminated Week 5
13,10,Chaz Bono,Lacey Schwimmer,42,TV Personality,0.0,3,0,7,Eliminated Week 6
13,10,Nancy Grace,Tristan MacManus,51,TV Personality,0.0,3,0,5,Eliminated Week 8
14,1,Jaleel White,Kym Johnson,35,Actor/Actress,26.0,3,0,7,Eliminated Week 7
14,1,Katherine Jenkins,Mark Ballas,31,Singer/Rapper,26.0,3,0,2,2nd Place
14,1,William Levy,Cheryl Burke,31,Actor/Actress,24.0,3,0,3,3rd Place
14,1,Jack Wagner,Anna Trebunskaya,52,Actor/Actress,23.0,3,0,11,Eliminated Week 3
14,1,Sherri Sheperd,Valentin Chmerkovskiy,44,Actor/Actress,23.0,3,0,10,Eliminated Week 4
14,1,Roshon Fegan,Chelsie Hightower,20,Actor/Actress,23.0,3,0,6,Eliminated Week 8
14,1,Gladys Knight,Tristan MacManus,67,Singer/Rapper,23.0,3,0,8,Eliminated Week 6
14,1,Donald Driver,Peta Murgatroyd,37,Athlete,21.0,3,0,1,1st Place
14,1,Maria Menounos,Derek Hough,33,TV Personality,21.0,3,0,4,Eliminated Week 9
14,1,Melissa Gilbert,Maksim Chmerkoskiy,47,Actor/Actress,20.0,3,0,5,Eliminated Week 8
14,1,Martina Navratilova,Tony Dovolani,55,Athlete,20.0,3,0,12,Eliminated Week 2
14,1,Gavin DeGraw,Karina Smirnoff,35,Singer/Rapper,20.0,3,0,9,Eliminated Week 5
14,2,Roshon Fegan,Chelsie Hightower,20,Actor/Actress,26.0,3,0,6,Eliminated Week 8
14,2,Katherine Jenkins,Mark Ballas,31,Singer/Rapper,26.0,3,0,2,2nd Place
14,2,William Levy,Cheryl Burke,31,Actor/Actress,25.0,3,0,3,3rd Place
14,2,Maria Menounos,Derek Hough,33,TV Personality,25.0,3,0,4,Eliminated Week 9
14,2,Donald Driver,Peta Murgatroyd,37,Athlete,24.0,3,0,1,1st Place
14,2,Sherri Sheperd,Valentin Chmerkovskiy,44,Actor/Actress,23.0,3,0,10,Eliminated Week 4
14,2,Jaleel White,Kym Johnson,35,Actor/Actress,22.0,3,0,7,Eliminated Week 7
14,2,Jack Wagner,Anna Trebunskaya,52,Actor/Actress,21.0,3,0,11,Eliminated Week 3
14,2,Gavin DeGraw,Karina Smirnoff,35,Singer/Rapper,21.0,3,0,9,Eliminated Week 5
14,2,Melissa Gilbert,Maksim Chmerkoskiy,47,Actor/Actress,20.0,3,0,5,Eliminated Week 8
14,2,Gladys Knight,Tristan MacManus,67,Singer/Rapper,19.0,3,0,8,Eliminated Week 6
14,2,Martina Navratilova,Tony Dovolani,55,Athlete,17.0,3,1,12,Eliminated Week 2
14,3,Katherine Jenkins,Mark Ballas,31,Singer/Rapper,29.0,3,0,2,2nd Place
14,3,William Levy,Cheryl Burke,31,Actor/Actress,28.0,3,0,3,3rd Place
14,3,Maria Menounos,Derek Hough,33,TV Personality,27.0,3,0,4,Eliminated Week 9
14,3,Donald Driver,Peta Murgatroyd,37,Athlete,26.0,3,0,1,1st Place
14,3,Jaleel White,Kym Johnson,35,Actor/Actress,25.0,3,0,7,Eliminated Week 7
14,3,Roshon Fegan,Chelsie Hightower,20,Actor/Actress,25.0,3,0,6,Eliminated Week 8
14,3,Jack Wagner,Anna Trebunskaya,52,Actor/Actress,24.0,3,1,11,Eliminated Week 3
14,3,Sherri Sheperd,Valentin Chmerkovskiy,44,Actor/Actress,24.0,3,0,10,Eliminated Week 4
14,3,Melissa Gilbert,Maksim Chmerkoskiy,47,Actor/Actress,24.0,3,0,5,Eliminated Week 8
14,3,Gavin DeGraw,Karina Smirnoff,35,Singer/Rapper,24.0,3,0,9,Eliminated Week 5
14,3,Gladys Knight,Tristan MacManus,67,Singer/Rapper,24.0,3,0,8,Eliminated Week 6
14,3,Martina Navratilova,Tony Dovolani,55,Athlete,0.0,3,0,12,Eliminated Week 2
14,4,Donald Driver,Peta Murgatroyd,37,Athlete,27.0,3,0,1,1st Place
14,4,Roshon Fegan,Chelsie Hightower,20,Actor/Actress,26.0,3,0,6,Eliminated Week 8
14,4,Maria Menounos,Derek Hough,33,TV Personality,26.0,3,0,4,Eliminated Week 9
14,4,Katherine Jenkins,Mark Ballas,31,Singer/Rapper,24.0,3,0,2,2nd Place
14,4,Gavin DeGraw,Karina Smirnoff,35,Singer/Rapper,23.0,3,0,9,Eliminated Week 5
14,4,William Levy,Cheryl Burke,31,Actor/Actress,22.0,3,0,3,3rd Place
14,4,Jaleel White,Kym Johnson,35,Actor/Actress,22.0,3,0,7,Eliminated Week 7
14,4,Melissa Gilbert,Maksim Chmerkoskiy,47,Actor/Actress,22.0,3,0,5,Eliminated Week 8
14,4,Sherri Sheperd,Valentin Chmerkovskiy,44,Actor/Actress,21.0,3,1,10,Eliminated Week 4
14,4,Gladys Knight,Tristan MacManus,67,Singer/Rapper,20.0,3,0,8,Eliminated Week 6
14,4,Jack Wagner,Anna Trebunskaya,52,Actor/Actress,0.0,3,0,11,Eliminated Week 3
14,4,Martina Navratilova,Tony Dovolani,55,Athlete,0.0,3,0,12,Eliminated Week 2
14,5,William Levy,Cheryl Burke,31,Actor/Actress,29.0,3,0,3,3rd Place
14,5,Katherine Jenkins,Mark Ballas,31,Singer/Rapper,29.0,3,0,2,2nd Place
14,5,Donald Driver,Peta Murgatroyd,37,Athlete,27.0,3,0,1,1st Place
14,5,Maria Menounos,Derek Hough,33,TV Personality,27.0,3,0,4,Eliminated Week 9
14,5,Roshon Fegan,Chelsie Hightower,20,Actor/Actress,26.0,3,0,6,Eliminated Week 8
14,5,Jaleel White,Kym Johnson,35,Actor/Actress,24.0,3,0,7,Eliminated Week 7
14,5,Gladys Knight,Tristan MacManus,67,Singer/Rapper,22.0,3,0,8,Eliminated Week 6
14,5,Melissa Gilbert,Maksim Chmerkoskiy,47,Actor/Actress,21.0,3,0,5,Eliminated Week 8
14,5,Gavin DeGraw,Karina Smirnoff,35,Singer/Rapper,19.0,3,1,9,Eliminated Week 5
14,5,Jack Wagner,Anna Trebunskaya,52,Actor/Actress,0.0,3,0,11,Eliminated Week 3
14,5,Sherri Sheperd,Valentin Chmerkovskiy,44,Actor/Actress,0.0,3,0,10,Eliminated Week 4
14,5,Martina Navratilova,Tony Dovolani,55,Athlete,0.0,3,0,12,Eliminated Week 2
14,6,Katherine Jenkins,Mark Ballas,31,Singer/Rapper,38.9999,3,0,2,2nd Place
14,6,Jaleel White,Kym Johnson,35,Actor/Actress,36.9998,3,0,7,Eliminated Week 7
14,6,William Levy,Cheryl Burke,31,Actor/Actress,36.0,3,0,3,3rd Place
14,6,Donald Driver,Peta Murgatroyd,37,Athlete,33.9999,3,0,1,1st Place
14,6,Melissa Gilbert,Maksim Chmerkoskiy,47,Actor/Actress,30.0,3,0,5,Eliminated Week 8
14,6,Maria Menounos,Derek Hough,33,TV Personality,29.999899999999997,3,0,4,Eliminated Week 9
14,6,Roshon Fegan,Chelsie Hightower,20,Actor/Actress,27.9998,3,0,6,Eliminated Week 8
14,6,Gladys Knight,Tristan MacManus,67,Singer/Rapper,24.0,3,1,8,Eliminated Week 6
14,6,Jack Wagner,Anna Trebunskaya,52,Actor/Actress,0.0,3,0,11,Eliminated Week 3
14,6,Sherri Sheperd,Valentin Chmerkovskiy,44,Actor/Actress,0.0,3,0,10,Eliminated Week 4
14,6,Martina Navratilova,Tony Dovolani,55,Athlete,0.0,3,0,12,Eliminated Week 2
14,6,Gavin DeGraw,Karina Smirnoff,35,Singer/Rapper,0.0,3,0,9,Eliminated Week 5
14,7,Maria Menounos,Derek Hough,33,TV Personality,28.5,3,0,4,Eliminated Week 9
14,7,Katherine Jenkins,Mark Ballas,31,Singer/Rapper,27.0,3,0,2,2nd Place
14,7,William Levy,Cheryl Burke,31,Actor/Actress,26.5,3,0,3,3rd Place
14,7,Donald Driver,Peta Murgatroyd,37,Athlete,26.5,3,0,1,1st Place
14,7,Roshon Fegan,Chelsie Hightower,20,Actor/Actress,26.0,3,0,6,Eliminated Week 8
14,7,Jaleel White,Kym Johnson,35,Actor/Actress,25.5,3,1,7,Eliminated Week 7
14,7,Melissa Gilbert,Maksim Chmerkoskiy,47,Actor/Actress,23.5,3,0,5,Eliminated Week 8
14,7,Jack Wagner,Anna Trebunskaya,52,Actor/Actress,0.0,3,0,11,Eliminated Week 3
14,7,Sherri Sheperd,Valentin Chmerkovskiy,44,Actor/Actress,0.0,3,0,10,Eliminated Week 4
14,7,Martina Navratilova,Tony Dovolani,55,Athlete,0.0,3,0,12,Eliminated Week 2
14,7,Gavin DeGraw,Karina Smirnoff,35,Singer/Rapper,0.0,3,0,9,Eliminated Week 5
14,7,Gladys Knight,Tristan MacManus,67,Singer/Rapper,0.0,3,0,8,Eliminated Week 6
14,8,William Levy,Cheryl Burke,31,Actor/Actress,28.5,3,0,3,3rd Place
14,8,Roshon Fegan,Chelsie Hightower,20,Actor/Actress,28.0,3,1,6,Eliminated Week 8
14,8,Donald Driver,Peta Murgatroyd,37,Athlete,27.5,3,0,1,1st Place
14,8,Katherine Jenkins,Mark Ballas,31,Singer/Rapper,27.5,3,0,2,2nd Place
14,8,Maria Menounos,Derek Hough,33,TV Personality,26.5,3,0,4,Eliminated Week 9
14,8,Melissa Gilbert,Maksim Chmerkoskiy,47,Actor/Actress,25.5,3,1,5,Eliminated Week 8
14,8,Jack Wagner,Anna Trebunskaya,52,Actor/Actress,0.0,3,0,11,Eliminated Week 3
14,8,Sherri Sheperd,Valentin Chmerkovskiy,44,Actor/Actress,0.0,3,0,10,Eliminated Week 4
14,8,Jaleel White,Kym Johnson,35,Actor/Actress,0.0,3,0,7,Eliminated Week 7
14,8,Martina Navratilova,Tony Dovolani,55,Athlete,0.0,3,0,12,Eliminated Week 2
14,8,Gavin DeGraw,Karina Smirnoff,35,Singer/Rapper,0.0,3,0,9,Eliminated Week 5
14,8,Gladys Knight,Tristan MacManus,67,Singer/Rapper,0.0,3,0,8,Eliminated Week 6
14,9,Maria Menounos,Derek Hough,33,TV Personality,29.5,3,1,4,Eliminated Week 9
14,9,William Levy,Cheryl Burke,31,Actor/Actress,29.0,3,0,3,3rd Place
14,9,Donald Driver,Peta Murgatroyd,37,Athlete,28.5,3,0,1,1st Place
14,9,Katherine Jenkins,Mark Ballas,31,Singer/Rapper,28.0,3,0,2,2nd Place
14,9,Jack Wagner,Anna Trebunskaya,52,Actor/Actress,0.0,3,0,11,Eliminated Week 3
14,9,Sherri Sheperd,Valentin Chmerkovskiy,44,Actor/Actress,0.0,3,0,10,Eliminated Week 4
14,9,Jaleel White,Kym Johnson,35,Actor/Actress,0.0,3,0,7,Eliminated Week 7
14,9,Roshon Fegan,Chelsie Hightower,20,Actor/Actress,0.0,3,0,6,Eliminated Week 8
14,9,Melissa Gilbert,Maksim Chmerkoskiy,47,Actor/Actress,0.0,3,0,5,Eliminated Week 8
14,9,Martina Navratilova,Tony Dovolani,55,Athlete,0.0,3,0,12,Eliminated Week 2
14,9,Gavin DeGraw,Karina Smirnoff,35,Singer/Rapper,0.0,3,0,9,Eliminated Week 5
14,9,Gladys Knight,Tristan MacManus,67,Singer/Rapper,0.0,3,0,8,Eliminated Week 6
14,10,Katherine Jenkins,Mark Ballas,31,Singer/Rapper,30.0,3,0,2,2nd Place
14,10,William Levy,Cheryl Burke,31,Actor/Actress,29.666600000000003,3,0,3,3rd Place
14,10,Donald Driver,Peta Murgatroyd,37,Athlete,29.666600000000003,3,0,1,1st Place
14,10,Jack Wagner,Anna Trebunskaya,52,Actor/Actress,0.0,3,0,11,Eliminated Week 3
14,10,Sherri Sheperd,Valentin Chmerkovskiy,44,Actor/Actress,0.0,3,0,10,Eliminated Week 4
14,10,Jaleel White,Kym Johnson,35,Actor/Actress,0.0,3,0,7,Eliminated Week 7
14,10,Roshon Fegan,Chelsie Hightower,20,Actor/Actress,0.0,3,0,6,Eliminated Week 8
14,10,Melissa Gilbert,Maksim Chmerkoskiy,47,Actor/Actress,0.0,3,0,5,Eliminated Week 8
14,10,Martina Navratilova,Tony Dovolani,55,Athlete,0.0,3,0,12,Eliminated Week 2
14,10,Gavin DeGraw,Karina Smirnoff,35,Singer/Rapper,0.0,3,0,9,Eliminated Week 5
14,10,Gladys Knight,Tristan MacManus,67,Singer/Rapper,0.0,3,0,8,Eliminated Week 6
14,10,Maria Menounos,Derek Hough,33,TV Personality,0.0,3,0,4,Eliminated Week 9
15,1,Emmitt Smith,Cheryl Burke,43,Athlete,24.5,3,0,4,Eliminated Week 9
15,1,Gilles Marini,Peta Murgatroyd,36,Actor/Actress,24.0,3,0,6,Eliminated Week 8
15,1,Sabrina Bryan,Louis van Amstel,28,Actor/Actress,22.5,3,0,8,Eliminated Week 6
15,1,Apolo Anton Ohno,Karina Smirnoff,30,Athlete,22.0,3,0,5,Eliminated Week 9
15,1,Shawn Johnson,Derek Hough,20,Athlete,22.0,3,0,2,2nd Place
15,1,Kelly Monaco,Valentin Chmerkovskiy,36,Actor/Actress,21.5,3,0,3,3rd Place
15,1,Helio Castroneves,Chelsie Hightower,37,Racing Driver,21.5,3,0,10,Eliminated Week 3
15,1,Drew Lachey,Anna Trebunskaya,36,Singer/Rapper,21.5,3,0,11,Eliminated Week 3
15,1,Melissa Rycroft,Tony Dovolani,29,TV Personality,21.0,3,0,1,1st Place
15,1,Joey Fatone,Kym Johnson,35,Singer/Rapper,20.5,3,0,12,Eliminated Week 2
15,1,Bristol Palin,Mark Ballas,21,TV Personality,19.5,3,0,9,Eliminated Week 4
15,1,Kirstie Alley,Maksim Chmerkoskiy,61,Actor/Actress,19.0,3,0,7,Eliminated Week 8
15,1,Pamela Anderson,Tristan MacManus,45,Model,17.0,3,1,13,Eliminated Week 1
15,2,Sabrina Bryan,Louis van Amstel,28,Actor/Actress,26.0,3,0,8,Eliminated Week 6
15,2,Gilles Marini,Peta Murgatroyd,36,Actor/Actress,25.5,3,0,6,Eliminated Week 8
15,2,Shawn Johnson,Derek Hough,20,Athlete,25.0,3,0,2,2nd Place
15,2,Apolo Anton Ohno,Karina Smirnoff,30,Athlete,24.5,3,0,5,Eliminated Week 9
15,2,Melissa Rycroft,Tony Dovolani,29,TV Personality,23.5,3,0,1,1st Place
15,2,Helio Castroneves,Chelsie Hightower,37,Racing Driver,23.0,3,0,10,Eliminated Week 3
15,2,Emmitt Smith,Cheryl Burke,43,Athlete,22.5,3,0,4,Eliminated Week 9
15,2,Joey Fatone,Kym Johnson,35,Singer/Rapper,22.5,3,1,12,Eliminated Week 2
15,2,Drew Lachey,Anna Trebunskaya,36,Singer/Rapper,22.5,3,0,11,Eliminated Week 3
15,2,Kelly Monaco,Valentin Chmerkovskiy,36,Actor/Actress,22.0,3,0,3,3rd Place
15,2,Kirstie Alley,Maksim Chmerkoskiy,61,Actor/Actress,21.0,3,0,7,Eliminated Week 8
15,2,Bristol Palin,Mark Ballas,21,TV Personality,18.0,3,0,9,Eliminated Week 4
15,2,Pamela Anderson,Tristan MacManus,45,Model,0.0,3,0,13,Eliminated Week 1
15,3,Kelly Monaco,Valentin Chmerkovskiy,36,Actor/Actress,27.0,3,0,3,3rd Place
15,3,Melissa Rycroft,Tony Dovolani,29,TV Personality,27.0,3,0,1,1st Place
15,3,Shawn Johnson,Derek Hough,20,Athlete,26.5,3,0,2,2nd Place
15,3,Gilles Marini,Peta Murgatroyd,36,Actor/Actress,25.5,3,0,6,Eliminated Week 8
15,3,Sabrina Bryan,Louis van Amstel,28,Actor/Actress,25.5,3,0,8,Eliminated Week 6
15,3,Apolo Anton Ohno,Karina Smirnoff,30,Athlete,25.5,3,0,5,Eliminated Week 9
15,3,Helio Castroneves,Chelsie Hightower,37,Racing Driver,25.5,3,1,10,Eliminated Week 3
15,3,Emmitt Smith,Cheryl Burke,43,Athlete,25.0,3,0,4,Eliminated Week 9
15,3,Kirstie Alley,Maksim Chmerkoskiy,61,Actor/Actress,24.0,3,0,7,Eliminated Week 8
15,3,Drew Lachey,Anna Trebunskaya,36,Singer/Rapper,24.0,3,1,11,Eliminated Week 3
15,3,Bristol Palin,Mark Ballas,21,TV Personality,22.5,3,0,9,Eliminated Week 4
15,3,Pamela Anderson,Tristan MacManus,45,Model,0.0,3,0,13,Eliminated Week 1
15,3,Joey Fatone,Kym Johnson,35,Singer/Rapper,0.0,3,0,12,Eliminated Week 2
15,4,Gilles Marini,Peta Murgatroyd,36,Actor/Actress,39.5,4,0,6,Eliminated Week 8
15,4,Shawn Johnson,Derek Hough,20,Athlete,39.5,4,0,2,2nd Place
15,4,Kelly Monaco,Valentin Chmerkovskiy,36,Actor/Actress,37.5,4,0,3,3rd Place
15,4,Melissa Rycroft,Tony Dovolani,29,TV Personality,37.0,4,0,1,1st Place
15,4,Emmitt Smith,Cheryl Burke,43,Athlete,36.0,4,0,4,Eliminated Week 9
15,4,Sabrina Bryan,Louis van Amstel,28,Actor/Actress,35.5,4,0,8,Eliminated Week 6
15,4,Apolo Anton Ohno,Karina Smirnoff,30,Athlete,34.5,4,0,5,Eliminated Week 9
15,4,Bristol Palin,Mark Ballas,21,TV Personality,32.0,4,1,9,Eliminated Week 4
15,4,Kirstie Alley,Maksim Chmerkoskiy,61,Actor/Actress,30.0,4,0,7,Eliminated Week 8
15,4,Pamela Anderson,Tristan MacManus,45,Model,0.0,4,0,13,Eliminated Week 1
15,4,Helio Castroneves,Chelsie Hightower,37,Racing Driver,0.0,4,0,10,Eliminated Week 3
15,4,Joey Fatone,Kym Johnson,35,Singer/Rapper,0.0,4,0,12,Eliminated Week 2
15,4,Drew Lachey,Anna Trebunskaya,36,Singer/Rapper,0.0,4,0,11,Eliminated Week 3
15,5,Sabrina Bryan,Louis van Amstel,28,Actor/Actress,29.25,3,0,8,Eliminated Week 6
15,5,Gilles Marini,Peta Murgatroyd,36,Actor/Actress,28.25,3,0,6,Eliminated Week 8
15,5,Apolo Anton Ohno,Karina Smirnoff,30,Athlete,28.25,3,0,5,Eliminated Week 9
15,5,Shawn Johnson,Derek Hough,20,Athlete,28.25,3,0,2,2nd Place
15,5,Melissa Rycroft,Tony Dovolani,29,TV Personality,28.25,3,0,1,1st Place
15,5,Emmitt Smith,Cheryl Burke,43,Athlete,28.0,3,0,4,Eliminated Week 9
15,5,Kirstie Alley,Maksim Chmerkoskiy,61,Actor/Actress,26.25,3,0,7,Eliminated Week 8
15,5,Kelly Monaco,Valentin Chmerkovskiy,36,Actor/Actress,25.75,3,0,3,3rd Place
15,5,Pamela Anderson,Tristan MacManus,45,Model,0.0,3,0,13,Eliminated Week 1
15,5,Helio Castroneves,Chelsie Hightower,37,Racing Driver,0.0,3,0,10,Eliminated Week 3
15,5,Joey Fatone,Kym Johnson,35,Singer/Rapper,0.0,3,0,12,Eliminated Week 2
15,5,Drew Lachey,Anna Trebunskaya,36,Singer/Rapper,0.0,3,0,11,Eliminated Week 3
15,5,Bristol Palin,Mark Ballas,21,TV Personality,0.0,3,0,9,Eliminated Week 4
15,6,Sabrina Bryan,Louis van Amstel,28,Actor/Actress,30.0,3,1,8,Eliminated Week 6
15,6,Apolo Anton Ohno,Karina Smirnoff,30,Athlete,30.0,3,0,5,Eliminated Week 9
15,6,Melissa Rycroft,Tony Dovolani,29,TV Personality,29.5,3,0,1,1st Place
15,6,Shawn Johnson,Derek Hough,20,Athlete,28.0,3,0,2,2nd Place
15,6,Gilles Marini,Peta Murgatroyd,36,Actor/Actress,27.5,3,0,6,Eliminated Week 8
15,6,Kirstie Alley,Maksim Chmerkoskiy,61,Actor/Actress,27.5,3,0,7,Eliminated Week 8
15,6,Kelly Monaco,Valentin Chmerkovskiy,36,Actor/Actress,27.0,3,0,3,3rd Place
15,6,Emmitt Smith,Cheryl Burke,43,Athlete,26.5,3,0,4,Eliminated Week 9
15,6,Pamela Anderson,Tristan MacManus,45,Model,0.0,3,0,13,Eliminated Week 1
15,6,Helio Castroneves,Chelsie Hightower,37,Racing Driver,0.0,3,0,10,Eliminated Week 3
15,6,Joey Fatone,Kym Johnson,35,Singer/Rapper,0.0,3,0,12,Eliminated Week 2
15,6,Drew Lachey,Anna Trebunskaya,36,Singer/Rapper,0.0,3,0,11,Eliminated Week 3
15,6,Bristol Palin,Mark Ballas,21,TV Personality,0.0,3,0,9,Eliminated Week 4
15,7,Melissa Rycroft,Tony Dovolani,29,TV Personality,38.9999,3,0,1,1st Place
15,7,Shawn Johnson,Derek Hough,20,Athlete,37.9998,3,0,2,2nd Place
15,7,Kelly Monaco,Valentin Chmerkovskiy,36,Actor/Actress,36.0,3,0,3,3rd Place
15,7,Emmitt Smith,Cheryl Burke,43,Athlete,34.4999,3,0,4,Eliminated Week 9
15,7,Gilles Marini,Peta Murgatroyd,36,Actor/Actress,33.4998,3,0,6,Eliminated Week 8
15,7,Apolo Anton Ohno,Karina Smirnoff,30,Athlete,33.0,3,0,5,Eliminated Week 9
15,7,Kirstie Alley,Maksim Chmerkoskiy,61,Actor/Actress,27.999899999999997,3,0,7,Eliminated Week 8
15,7,Sabrina Bryan,Louis van Amstel,28,Actor/Actress,0.0,3,0,8,Eliminated Week 6
15,7,Pamela Anderson,Tristan MacManus,45,Model,0.0,3,0,13,Eliminated Week 1
15,7,Helio Castroneves,Chelsie Hightower,37,Racing Driver,0.0,3,0,10,Eliminated Week 3
15,7,Joey Fatone,Kym Johnson,35,Singer/Rapper,0.0,3,0,12,Eliminated Week 2
15,7,Drew Lachey,Anna Trebunskaya,36,Singer/Rapper,0.0,3,0,11,Eliminated Week 3
15,7,Bristol Palin,Mark Ballas,21,TV Personality,0.0,3,0,9,Eliminated Week 4
15,8,Melissa Rycroft,Tony Dovolani,29,TV Personality,30.0,3,0,1,1st Place
15,8,Gilles Marini,Peta Murgatroyd,36,Actor/Actress,29.2777,3,1,6,Eliminated Week 8
15,8,Apolo Anton Ohno,Karina Smirnoff,30,Athlete,29.2777,3,0,5,Eliminated Week 9
15,8,Emmitt Smith,Cheryl Burke,43,Athlete,29.0554,3,0,4,Eliminated Week 9
15,8,Kelly Monaco,Valentin Chmerkovskiy,36,Actor/Actress,28.3333,3,0,3,3rd Place
15,8,Shawn Johnson,Derek Hough,20,Athlete,27.8333,3,0,2,2nd Place
15,8,Kirstie Alley,Maksim Chmerkoskiy,61,Actor/Actress,25.5,3,1,7,Eliminated Week 8
15,8,Sabrina Bryan,Louis van Amstel,28,Actor/Actress,0.0,3,0,8,Eliminated Week 6
15,8,Pamela Anderson,Tristan MacManus,45,Model,0.0,3,0,13,Eliminated Week 1
15,8,Helio Castroneves,Chelsie Hightower,37,Racing Driver,0.0,3,0,10,Eliminated Week 3
15,8,Joey Fatone,Kym Johnson,35,Singer/Rapper,0.0,3,0,12,Eliminated Week 2
